id,document_id,state,county,municipality,vendor_raw,vendor_normalized,contract_period_raw,fiscal_year,fill_type,volume_tons,price_per_ton,line_total,contract_terms,source_page,extraction_method,extraction_confidence,normalized_confidence,confidence_score,review_status,review_notes,extracted_at,source_url,source_file,retrieval_date,doc_state,contract_reference,contract_period_start,contract_period_end
4038,2,MI,Menominee,Menominee,Compass,Compass Minerals,,2027,early_fill,300.0,87.81,26343.0,,28,deterministic_pdf,0.92,0.92,0.92,auto_accepted,,2026-08-27 20:03:55,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/022/260000000713.pdf?rev=044d384e33124f69856ff95f406d8b63&hash=EDE0618298A9461C637E9129261588D0,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_2.pdf,2026-08-27,MI,260000000713,2026-10-01,2027-09-30
4039,2,MI,Menominee,Powers,Compass,Compass Minerals,,2027,early_fill,250.0,87.81,21952.5,,28,deterministic_pdf,0.92,0.92,0.92,auto_accepted,,2026-08-27 20:03:55,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/022/260000000713.pdf?rev=044d384e33124f69856ff95f406d8b63&hash=EDE0618298A9461C637E9129261588D0,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_2.pdf,2026-08-27,MI,260000000713,2026-10-01,2027-09-30
4040,2,MI,Ontonagon,Bergland,Compass,Compass Minerals,,2027,early_fill,1200.0,105.96,127152.0,,28,deterministic_pdf,0.92,0.92,0.77,auto_accepted,price outlier for state/FY,2026-08-27 20:03:55,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/022/260000000713.pdf?rev=044d384e33124f69856ff95f406d8b63&hash=EDE0618298A9461C637E9129261588D0,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_2.pdf,2026-08-27,MI,260000000713,2026-10-01,2027-09-30
4041,2,MI,Ontonagon,Bruce Crossing,Compass,Compass Minerals,,2027,early_fill,1000.0,105.96,105960.0,,28,deterministic_pdf,0.92,0.92,0.77,auto_accepted,price outlier for state/FY,2026-08-27 20:03:55,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/022/260000000713.pdf?rev=044d384e33124f69856ff95f406d8b63&hash=EDE0618298A9461C637E9129261588D0,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_2.pdf,2026-08-27,MI,260000000713,2026-10-01,2027-09-30
4042,2,MI,Ontonagon,Mass City,Compass,Compass Minerals,,2027,early_fill,1700.0,105.96,180132.0,,28,deterministic_pdf,0.92,0.92,0.77,auto_accepted,price outlier for state/FY,2026-08-27 20:03:55,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/022/260000000713.pdf?rev=044d384e33124f69856ff95f406d8b63&hash=EDE0618298A9461C637E9129261588D0,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_2.pdf,2026-08-27,MI,260000000713,2026-10-01,2027-09-30
4043,2,MI,Ontonagon,Ontonagon,Compass,Compass Minerals,,2027,early_fill,1100.0,105.96,116556.0,,28,deterministic_pdf,0.92,0.92,0.77,auto_accepted,price outlier for state/FY,2026-08-27 20:03:55,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/022/260000000713.pdf?rev=044d384e33124f69856ff95f406d8b63&hash=EDE0618298A9461C637E9129261588D0,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_2.pdf,2026-08-27,MI,260000000713,2026-10-01,2027-09-30
4044,2,MI,Schoolcraft,Manistique,Compass,Compass Minerals,,2027,early_fill,2250.0,89.23,200767.5,,28,deterministic_pdf,0.92,0.92,0.92,auto_accepted,,2026-08-27 20:03:55,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/022/260000000713.pdf?rev=044d384e33124f69856ff95f406d8b63&hash=EDE0618298A9461C637E9129261588D0,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_2.pdf,2026-08-27,MI,260000000713,2026-10-01,2027-09-30
4045,2,MI,Schoolcraft,Seney,Compass,Compass Minerals,,2027,early_fill,2900.0,89.23,258767.0,,28,deterministic_pdf,0.92,0.92,0.92,auto_accepted,,2026-08-27 20:03:55,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/022/260000000713.pdf?rev=044d384e33124f69856ff95f406d8b63&hash=EDE0618298A9461C637E9129261588D0,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_2.pdf,2026-08-27,MI,260000000713,2026-10-01,2027-09-30
4046,2,MI,Alcona,Lincoln,Compass,Compass Minerals,,2027,early_fill,2050.0,72.79,149219.5,,28,deterministic_pdf,0.92,0.92,0.92,auto_accepted,,2026-08-27 20:03:55,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/022/260000000713.pdf?rev=044d384e33124f69856ff95f406d8b63&hash=EDE0618298A9461C637E9129261588D0,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_2.pdf,2026-08-27,MI,260000000713,2026-10-01,2027-09-30
4047,2,MI,Alpena,Alpena,Compass,Compass Minerals,,2027,early_fill,2000.0,72.82,145640.0,,28,deterministic_pdf,0.92,0.92,0.92,auto_accepted,,2026-08-27 20:03:55,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/022/260000000713.pdf?rev=044d384e33124f69856ff95f406d8b63&hash=EDE0618298A9461C637E9129261588D0,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_2.pdf,2026-08-27,MI,260000000713,2026-10-01,2027-09-30
4048,2,MI,Benzie,Honor,Compass,Compass Minerals,,2027,early_fill,1000.0,82.77,82770.0,,28,deterministic_pdf,0.92,0.92,0.92,auto_accepted,,2026-08-27 20:03:55,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/022/260000000713.pdf?rev=044d384e33124f69856ff95f406d8b63&hash=EDE0618298A9461C637E9129261588D0,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_2.pdf,2026-08-27,MI,260000000713,2026-10-01,2027-09-30
4049,2,MI,Cheboygan,Cheboygan,Compass,Compass Minerals,,2027,early_fill,1500.0,81.71,122565.0,,28,deterministic_pdf,0.92,0.92,0.92,auto_accepted,,2026-08-27 20:03:55,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/022/260000000713.pdf?rev=044d384e33124f69856ff95f406d8b63&hash=EDE0618298A9461C637E9129261588D0,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_2.pdf,2026-08-27,MI,260000000713,2026-10-01,2027-09-30
4050,2,MI,Cheboygan,Tower,Compass,Compass Minerals,,2027,early_fill,100.0,81.71,8171.0,,28,deterministic_pdf,0.92,0.92,0.92,auto_accepted,,2026-08-27 20:03:55,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/022/260000000713.pdf?rev=044d384e33124f69856ff95f406d8b63&hash=EDE0618298A9461C637E9129261588D0,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_2.pdf,2026-08-27,MI,260000000713,2026-10-01,2027-09-30
4051,2,MI,Cheboygan,Indian River,Compass,Compass Minerals,,2027,early_fill,5200.0,81.71,424892.0,,28,deterministic_pdf,0.92,0.92,0.92,auto_accepted,,2026-08-27 20:03:55,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/022/260000000713.pdf?rev=044d384e33124f69856ff95f406d8b63&hash=EDE0618298A9461C637E9129261588D0,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_2.pdf,2026-08-27,MI,260000000713,2026-10-01,2027-09-30
4052,2,MI,Emmet,Harbor Springs,Compass,Compass Minerals,,2027,early_fill,3700.0,83.57,309209.0,,28,deterministic_pdf,0.92,0.92,0.92,auto_accepted,,2026-08-27 20:03:55,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/022/260000000713.pdf?rev=044d384e33124f69856ff95f406d8b63&hash=EDE0618298A9461C637E9129261588D0,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_2.pdf,2026-08-27,MI,260000000713,2026-10-01,2027-09-30
4053,2,MI,Emmet,Levering,Compass,Compass Minerals,,2027,early_fill,1700.0,83.57,142069.0,,28,deterministic_pdf,0.92,0.92,0.92,auto_accepted,,2026-08-27 20:03:55,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/022/260000000713.pdf?rev=044d384e33124f69856ff95f406d8b63&hash=EDE0618298A9461C637E9129261588D0,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_2.pdf,2026-08-27,MI,260000000713,2026-10-01,2027-09-30
4054,2,MI,Manistee,Bear Lake,Compass,Compass Minerals,,2027,early_fill,2500.0,77.4,193500.0,,28,deterministic_pdf,0.92,0.92,0.92,auto_accepted,,2026-08-27 20:03:55,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/022/260000000713.pdf?rev=044d384e33124f69856ff95f406d8b63&hash=EDE0618298A9461C637E9129261588D0,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_2.pdf,2026-08-27,MI,260000000713,2026-10-01,2027-09-30
4055,2,MI,Montmorency,Atlanta,Compass,Compass Minerals,,2027,early_fill,2000.0,80.74,161480.0,,28,deterministic_pdf,0.92,0.92,0.92,auto_accepted,,2026-08-27 20:03:55,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/022/260000000713.pdf?rev=044d384e33124f69856ff95f406d8b63&hash=EDE0618298A9461C637E9129261588D0,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_2.pdf,2026-08-27,MI,260000000713,2026-10-01,2027-09-30
4056,2,MI,Otsego,Gaylord,Compass,Compass Minerals,,2027,early_fill,6700.0,79.1,529970.0,,29,deterministic_pdf,0.92,0.92,0.92,auto_accepted,,2026-08-27 20:03:55,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/022/260000000713.pdf?rev=044d384e33124f69856ff95f406d8b63&hash=EDE0618298A9461C637E9129261588D0,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_2.pdf,2026-08-27,MI,260000000713,2026-10-01,2027-09-30
4057,2,MI,Presque Isle,Onaway,Compass,Compass Minerals,,2027,early_fill,100.0,81.77,8177.0,,29,deterministic_pdf,0.92,0.92,0.92,auto_accepted,,2026-08-27 20:03:55,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/022/260000000713.pdf?rev=044d384e33124f69856ff95f406d8b63&hash=EDE0618298A9461C637E9129261588D0,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_2.pdf,2026-08-27,MI,260000000713,2026-10-01,2027-09-30
4058,2,MI,Presque Isle,Rogers City,Compass,Compass Minerals,,2027,early_fill,200.0,81.77,16354.0,,29,deterministic_pdf,0.92,0.92,0.92,auto_accepted,,2026-08-27 20:03:55,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/022/260000000713.pdf?rev=044d384e33124f69856ff95f406d8b63&hash=EDE0618298A9461C637E9129261588D0,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_2.pdf,2026-08-27,MI,260000000713,2026-10-01,2027-09-30
4059,2,MI,Presque Isle,Posen,Compass,Compass Minerals,,2027,early_fill,100.0,81.77,8177.0,,29,deterministic_pdf,0.92,0.92,0.92,auto_accepted,,2026-08-27 20:03:55,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/022/260000000713.pdf?rev=044d384e33124f69856ff95f406d8b63&hash=EDE0618298A9461C637E9129261588D0,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_2.pdf,2026-08-27,MI,260000000713,2026-10-01,2027-09-30
4060,2,MI,Lake,Baldwin,Compass,Compass Minerals,,2027,early_fill,2200.0,80.0,176000.0,,29,deterministic_pdf,0.92,0.92,0.92,auto_accepted,,2026-08-27 20:03:55,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/022/260000000713.pdf?rev=044d384e33124f69856ff95f406d8b63&hash=EDE0618298A9461C637E9129261588D0,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_2.pdf,2026-08-27,MI,260000000713,2026-10-01,2027-09-30
4061,2,MI,Mason,Scottville,Compass,Compass Minerals,,2027,early_fill,1000.0,85.07,85070.0,,29,deterministic_pdf,0.92,0.92,0.92,auto_accepted,,2026-08-27 20:03:55,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/022/260000000713.pdf?rev=044d384e33124f69856ff95f406d8b63&hash=EDE0618298A9461C637E9129261588D0,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_2.pdf,2026-08-27,MI,260000000713,2026-10-01,2027-09-30
4062,2,MI,Livingston,Brighton,Compass,Compass Minerals,,2027,early_fill,1000.0,78.2,78200.0,,29,deterministic_pdf,0.92,0.92,0.92,auto_accepted,,2026-08-27 20:03:55,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/022/260000000713.pdf?rev=044d384e33124f69856ff95f406d8b63&hash=EDE0618298A9461C637E9129261588D0,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_2.pdf,2026-08-27,MI,260000000713,2026-10-01,2027-09-30
4063,2,MI,Alger,Grand Marais,Compass,Compass Minerals,,2027,seasonal_fill,250.0,88.68,22170.0,,30,deterministic_pdf,0.92,0.92,0.92,auto_accepted,,2026-08-27 20:03:55,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/022/260000000713.pdf?rev=044d384e33124f69856ff95f406d8b63&hash=EDE0618298A9461C637E9129261588D0,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_2.pdf,2026-08-27,MI,260000000713,2026-10-01,2027-09-30
4064,2,MI,Alger,Limestone,Compass,Compass Minerals,,2027,seasonal_fill,300.0,88.68,26604.0,,30,deterministic_pdf,0.92,0.92,0.92,auto_accepted,,2026-08-27 20:03:55,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/022/260000000713.pdf?rev=044d384e33124f69856ff95f406d8b63&hash=EDE0618298A9461C637E9129261588D0,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_2.pdf,2026-08-27,MI,260000000713,2026-10-01,2027-09-30
4065,2,MI,Alger,Munising,Compass,Compass Minerals,,2027,seasonal_fill,1700.0,88.68,150756.0,,30,deterministic_pdf,0.92,0.92,0.92,auto_accepted,,2026-08-27 20:03:55,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/022/260000000713.pdf?rev=044d384e33124f69856ff95f406d8b63&hash=EDE0618298A9461C637E9129261588D0,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_2.pdf,2026-08-27,MI,260000000713,2026-10-01,2027-09-30
4066,2,MI,Baraga,Covington,Compass,Compass Minerals,,2027,seasonal_fill,50.0,113.67,5683.5,,30,deterministic_pdf,0.92,0.92,0.77,auto_accepted,price outlier for state/FY,2026-08-27 20:03:55,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/022/260000000713.pdf?rev=044d384e33124f69856ff95f406d8b63&hash=EDE0618298A9461C637E9129261588D0,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_2.pdf,2026-08-27,MI,260000000713,2026-10-01,2027-09-30
4067,2,MI,Baraga,L'Anse,Compass,Compass Minerals,,2027,seasonal_fill,50.0,113.67,5683.5,,30,deterministic_pdf,0.92,0.92,0.77,auto_accepted,price outlier for state/FY,2026-08-27 20:03:55,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/022/260000000713.pdf?rev=044d384e33124f69856ff95f406d8b63&hash=EDE0618298A9461C637E9129261588D0,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_2.pdf,2026-08-27,MI,260000000713,2026-10-01,2027-09-30
4068,2,MI,Chippewa,Goetzville,Compass,Compass Minerals,,2027,seasonal_fill,100.0,112.68,11268.0,,30,deterministic_pdf,0.92,0.92,0.77,auto_accepted,price outlier for state/FY,2026-08-27 20:03:55,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/022/260000000713.pdf?rev=044d384e33124f69856ff95f406d8b63&hash=EDE0618298A9461C637E9129261588D0,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_2.pdf,2026-08-27,MI,260000000713,2026-10-01,2027-09-30
4069,2,MI,Chippewa,Kinross,Compass,Compass Minerals,,2027,seasonal_fill,1250.0,112.68,140850.0,,30,deterministic_pdf,0.92,0.92,0.77,auto_accepted,price outlier for state/FY,2026-08-27 20:03:55,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/022/260000000713.pdf?rev=044d384e33124f69856ff95f406d8b63&hash=EDE0618298A9461C637E9129261588D0,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_2.pdf,2026-08-27,MI,260000000713,2026-10-01,2027-09-30
4070,2,MI,Chippewa,Eckerman,Compass,Compass Minerals,,2027,seasonal_fill,350.0,112.68,39438.0,,30,deterministic_pdf,0.92,0.92,0.77,auto_accepted,price outlier for state/FY,2026-08-27 20:03:55,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/022/260000000713.pdf?rev=044d384e33124f69856ff95f406d8b63&hash=EDE0618298A9461C637E9129261588D0,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_2.pdf,2026-08-27,MI,260000000713,2026-10-01,2027-09-30
4071,2,MI,Delta,Escanaba,Compass,Compass Minerals,,2027,seasonal_fill,2000.0,80.95,161900.0,,30,deterministic_pdf,0.92,0.92,0.92,auto_accepted,,2026-08-27 20:03:55,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/022/260000000713.pdf?rev=044d384e33124f69856ff95f406d8b63&hash=EDE0618298A9461C637E9129261588D0,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_2.pdf,2026-08-27,MI,260000000713,2026-10-01,2027-09-30
4072,2,MI,Delta,Rapid River,Compass,Compass Minerals,,2027,seasonal_fill,1500.0,80.95,121425.0,,30,deterministic_pdf,0.92,0.92,0.92,auto_accepted,,2026-08-27 20:03:55,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/022/260000000713.pdf?rev=044d384e33124f69856ff95f406d8b63&hash=EDE0618298A9461C637E9129261588D0,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_2.pdf,2026-08-27,MI,260000000713,2026-10-01,2027-09-30
4073,2,MI,Dickinson,Felch,Compass,Compass Minerals,,2027,seasonal_fill,2000.0,86.11,172220.0,,30,deterministic_pdf,0.92,0.92,0.92,auto_accepted,,2026-08-27 20:03:55,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/022/260000000713.pdf?rev=044d384e33124f69856ff95f406d8b63&hash=EDE0618298A9461C637E9129261588D0,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_2.pdf,2026-08-27,MI,260000000713,2026-10-01,2027-09-30
4074,2,MI,Dickinson,Quinnesec,Compass,Compass Minerals,,2027,seasonal_fill,300.0,86.11,25833.0,,30,deterministic_pdf,0.92,0.92,0.92,auto_accepted,,2026-08-27 20:03:55,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/022/260000000713.pdf?rev=044d384e33124f69856ff95f406d8b63&hash=EDE0618298A9461C637E9129261588D0,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_2.pdf,2026-08-27,MI,260000000713,2026-10-01,2027-09-30
4075,2,MI,Gogebic,Marenisco,Compass,Compass Minerals,,2027,seasonal_fill,2000.0,118.81,237620.0,,30,deterministic_pdf,0.92,0.92,0.77,auto_accepted,price outlier for state/FY,2026-08-27 20:03:55,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/022/260000000713.pdf?rev=044d384e33124f69856ff95f406d8b63&hash=EDE0618298A9461C637E9129261588D0,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_2.pdf,2026-08-27,MI,260000000713,2026-10-01,2027-09-30
4076,2,MI,Gogebic,Wakefield,Compass,Compass Minerals,,2027,seasonal_fill,2000.0,118.81,237620.0,,30,deterministic_pdf,0.92,0.92,0.77,auto_accepted,price outlier for state/FY,2026-08-27 20:03:55,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/022/260000000713.pdf?rev=044d384e33124f69856ff95f406d8b63&hash=EDE0618298A9461C637E9129261588D0,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_2.pdf,2026-08-27,MI,260000000713,2026-10-01,2027-09-30
4077,2,MI,Gogebic,Watersmeet,Compass,Compass Minerals,,2027,seasonal_fill,1500.0,118.81,178215.0,,30,deterministic_pdf,0.92,0.92,0.77,auto_accepted,price outlier for state/FY,2026-08-27 20:03:55,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/022/260000000713.pdf?rev=044d384e33124f69856ff95f406d8b63&hash=EDE0618298A9461C637E9129261588D0,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_2.pdf,2026-08-27,MI,260000000713,2026-10-01,2027-09-30
4078,2,MI,Houghton,Calumet,Compass,Compass Minerals,,2027,seasonal_fill,50.0,127.14,6357.0,,30,deterministic_pdf,0.92,0.92,0.77,auto_accepted,price outlier for state/FY,2026-08-27 20:03:55,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/022/260000000713.pdf?rev=044d384e33124f69856ff95f406d8b63&hash=EDE0618298A9461C637E9129261588D0,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_2.pdf,2026-08-27,MI,260000000713,2026-10-01,2027-09-30
4079,2,MI,Iron,Amasa,Compass,Compass Minerals,,2027,seasonal_fill,200.0,97.19,19438.0,,30,deterministic_pdf,0.92,0.92,0.77,auto_accepted,price outlier for state/FY,2026-08-27 20:03:55,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/022/260000000713.pdf?rev=044d384e33124f69856ff95f406d8b63&hash=EDE0618298A9461C637E9129261588D0,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_2.pdf,2026-08-27,MI,260000000713,2026-10-01,2027-09-30
4080,2,MI,Iron,Crystal Falls,Compass,Compass Minerals,,2027,seasonal_fill,300.0,97.19,29157.0,,31,deterministic_pdf,0.92,0.92,0.77,auto_accepted,price outlier for state/FY,2026-08-27 20:03:55,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/022/260000000713.pdf?rev=044d384e33124f69856ff95f406d8b63&hash=EDE0618298A9461C637E9129261588D0,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_2.pdf,2026-08-27,MI,260000000713,2026-10-01,2027-09-30
4081,2,MI,Iron,Iron River,Compass,Compass Minerals,,2027,seasonal_fill,2000.0,97.19,194380.0,,31,deterministic_pdf,0.92,0.92,0.77,auto_accepted,price outlier for state/FY,2026-08-27 20:03:55,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/022/260000000713.pdf?rev=044d384e33124f69856ff95f406d8b63&hash=EDE0618298A9461C637E9129261588D0,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_2.pdf,2026-08-27,MI,260000000713,2026-10-01,2027-09-30
4082,2,MI,Keweenaw,Mohawk,Compass,Compass Minerals,,2027,seasonal_fill,100.0,125.35,12535.0,,31,deterministic_pdf,0.92,0.92,0.77,auto_accepted,price outlier for state/FY,2026-08-27 20:03:55,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/022/260000000713.pdf?rev=044d384e33124f69856ff95f406d8b63&hash=EDE0618298A9461C637E9129261588D0,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_2.pdf,2026-08-27,MI,260000000713,2026-10-01,2027-09-30
4083,2,MI,Luce,Newberry,Compass,Compass Minerals,,2027,seasonal_fill,400.0,115.68,46272.0,,31,deterministic_pdf,0.92,0.92,0.77,auto_accepted,price outlier for state/FY,2026-08-27 20:03:55,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/022/260000000713.pdf?rev=044d384e33124f69856ff95f406d8b63&hash=EDE0618298A9461C637E9129261588D0,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_2.pdf,2026-08-27,MI,260000000713,2026-10-01,2027-09-30
4084,2,MI,Mackinac,Mackinac CRC,Compass,Compass Minerals,,2027,seasonal_fill,200.0,106.71,21342.0,,31,deterministic_pdf,0.92,0.92,0.77,auto_accepted,price outlier for state/FY,2026-08-27 20:03:55,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/022/260000000713.pdf?rev=044d384e33124f69856ff95f406d8b63&hash=EDE0618298A9461C637E9129261588D0,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_2.pdf,2026-08-27,MI,260000000713,2026-10-01,2027-09-30
4085,2,MI,Mackinac,Engadine,Compass,Compass Minerals,,2027,seasonal_fill,500.0,106.71,53355.0,,31,deterministic_pdf,0.92,0.92,0.77,auto_accepted,price outlier for state/FY,2026-08-27 20:03:55,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/022/260000000713.pdf?rev=044d384e33124f69856ff95f406d8b63&hash=EDE0618298A9461C637E9129261588D0,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_2.pdf,2026-08-27,MI,260000000713,2026-10-01,2027-09-30
4086,2,MI,Mackinac,St. Ignace,Compass,Compass Minerals,,2027,seasonal_fill,750.0,106.71,80032.5,,31,deterministic_pdf,0.92,0.92,0.77,auto_accepted,price outlier for state/FY,2026-08-27 20:03:55,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/022/260000000713.pdf?rev=044d384e33124f69856ff95f406d8b63&hash=EDE0618298A9461C637E9129261588D0,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_2.pdf,2026-08-27,MI,260000000713,2026-10-01,2027-09-30
4087,2,MI,Mackinac,Mackinac Bridge,Compass,Compass Minerals,,2027,seasonal_fill,100.0,106.71,10671.0,,31,deterministic_pdf,0.92,0.92,0.77,auto_accepted,price outlier for state/FY,2026-08-27 20:03:55,https://www.michigan.gov/dtmb/-/media/Project/Websites/dtmb/Procurement/Contracts/022/260000000713.pdf?rev=044d384e33124f69856ff95f406d8b63&hash=EDE0618298A9461C637E9129261588D0,/Users/arshnoorkaur/Downloads/road_salt_tracker/data/raw/MI/doc_2.pdf,2026-08-27,MI,260000000713,2026-10-01,2027-09-30
